beat_id,rank,origin,asset_id,provider,video_id,query,semantic_score,final_score,width,height,duration,contributor,page_url,filename,status,error
B066,1,library,pexels:31576088,pexels,31576088,sunlight ocean detail,0.15211752891540528,0.18211752891540528,3840,2160,17.0,Sergey Guk,https://www.pexels.com/video/stunning-aerial-view-of-coastal-estuary-31576088/,B066_PEXELS_31576088.mp4,reused,
B066,2,library,pixabay:5013,pixabay,5013,golden waves morning,0.11564435136877,0.14564435136877,1920,1080,15.0,LisaRedfern,https://pixabay.com/videos/id-5013/,B066_PIXABAY_5013.mp4,reused,
B067,1,library,pixabay:1917,pixabay,1917,coastal clouds aerial,0.11963250339527924,0.14963250339527925,2560,1440,22.0,bellergy,https://pixabay.com/videos/id-1917/,B067_PIXABAY_1917.mp4,reused,
B067,2,library,pexels:13958379,pexels,13958379,coastal clouds aerial,0.1155390889942646,0.1455390889942646,3840,2160,19.0,Serg Alesenko,https://www.pexels.com/video/fields-and-mountains-drone-footage-13958379/,B067_PEXELS_13958379.mp4,reused,
B068,1,library,pexels:35782325,pexels,35782325,calm flock valley sunrise,0.12175091350078585,0.15175091350078584,3840,2160,15.0,Yetkin Ağaç,https://www.pexels.com/video/migrating-flock-of-birds-silhouetted-against-sky-35782325/,B068_PEXELS_35782325.mp4,reused,
B068,2,library,pexels:4729553,pexels,4729553,wildlife river dawn,0.12095075216889381,0.1509507521688938,1920,1080,18.0,Elena Stepanova,https://www.pexels.com/video/a-reflection-on-the-flowing-water-4729553/,B068_PEXELS_4729553.mp4,reused,
B069,1,library,pexels:6093382,pexels,6093382,gentle coast golden light,0.1269033319875598,0.08690333198755978,3840,2160,23.0,K,https://www.pexels.com/video/a-video-footage-of-forest-trees-6093382/,B069_PEXELS_6093382.mp4,reused,
B069,2,library,pexels:29170629,pexels,29170629,warm shoreline morning,0.11812401093542577,0.008124010935425752,3840,2160,43.0,Tom Fisk,https://www.pexels.com/video/serene-aerial-panorama-of-lush-forest-at-sunrise-29170629/,B069_PEXELS_29170629.mp4,reused,
B070,1,library,pexels:33627855,pexels,33627855,family walking meadow dawn,0.1164815997183323,0.1432815997183323,3840,2160,11.0,Alex Moliski,https://www.pexels.com/video/woman-hiking-through-lush-green-forest-33627855/,B070_PEXELS_33627855.mp4,reused,
B070,2,library,pexels:20583507,pexels,20583507,family silhouette nature,0.1470689745247364,0.1070689745247364,3840,2160,23.0,Matthias Groeneveld,https://www.pexels.com/video/a-person-walking-down-a-dirt-road-at-sunset-20583507/,B070_PEXELS_20583507.mp4,reused,
B071,1,library,pexels:4095050,pexels,4095050,trail landscape dawn,0.1352337232679129,0.16443372326791286,3840,2160,14.0,WeStarMoney  Rec,https://www.pexels.com/video/running-through-the-woods-on-a-dirt-path-4095050/,B071_PEXELS_4095050.mp4,reused,
B071,2,library,pexels:6937039,pexels,6937039,trail landscape dawn,0.12688453340530395,0.15688453340530395,3840,2160,15.0,James Cover,https://www.pexels.com/video/forest-tree-trunk-6937039/,B071_PEXELS_6937039.mp4,reused,
B072,1,library,pexels:35544622,pexels,35544622,winding river drone,0.13232695996761323,0.16232695996761323,3840,2160,26.0,Adem Albayrak,https://www.pexels.com/video/misty-forest-road-with-atmospheric-fog-35544622/,B072_PEXELS_35544622.mp4,reused,
B072,2,library,pexels:35695269,pexels,35695269,winding river drone,0.12993034027516842,0.15993034027516842,4096,2160,16.0,Anil  Sharma,https://www.pexels.com/video/aerial-view-of-scenic-mountain-roadway-35695269/,B072_PEXELS_35695269.mp4,reused,
B075,1,library,pexels:35782323,pexels,35782323,walker shoreline wide,0.11647594761103391,0.1448759476110339,3840,2160,13.0,Yetkin Ağaç,https://www.pexels.com/video/flock-of-birds-migrating-over-bare-trees-35782323/,B075_PEXELS_35782323.mp4,reused,
B075,2,library,pexels:27141740,pexels,27141740,distant silhouette coast dawn,0.11170344442129135,0.03670344442129134,3840,2160,49.0,Matthias Groeneveld,https://www.pexels.com/video/a-person-walking-down-a-path-in-the-woods-27141740/,B075_PEXELS_27141740.mp4,reused,
B076,1,library,pexels:19971387,pexels,19971387,hand touching grass morning,0.11550287283957006,0.14550287283957006,3840,2160,25.0,Sarowar Hussain,https://www.pexels.com/video/beautiful-trees-19971387/,B076_PEXELS_19971387.mp4,reused,
B077,1,library,pexels:37474094,pexels,37474094,trail morning rays,0.1217802174948156,0.1517802174948156,3840,2160,33.0,潇阳 刘,https://www.pexels.com/video/aerial-drone-view-of-rocky-terrain-37474094/,B077_PEXELS_37474094.mp4,reused,
B077,2,library,pexels:31984979,pexels,31984979,quiet path sunrise,0.12313569536805152,0.1499356953680515,3840,2160,11.0,Israyosoy S.,https://www.pexels.com/video/serene-sunlight-in-forest-canopy-31984979/,B077_PEXELS_31984979.mp4,reused,
B079,1,library,pexels:19551069,pexels,19551069,surrender nature sunrise,0.13245524135231973,0.15765524135231973,3840,2160,9.0,Kmeel.com Videos,https://www.pexels.com/video/a-river-in-the-woods-with-trees-and-sun-19551069/,B079_PEXELS_19551069.mp4,reused,
B079,2,library,pexels:11617529,pexels,11617529,surrender nature sunrise,0.11486686855554581,0.1448668685555458,3840,2160,51.0,Dmitry Marchenkov,https://www.pexels.com/video/river-in-winter-11617529/,B079_PEXELS_11617529.mp4,reused,
B080,1,library,pexels:37762801,pexels,37762801,forest path first light,0.11945891276001931,0.1470589127600193,1920,1080,12.0,Kurtis Dunn-monk,https://www.pexels.com/video/morning-forest-walk-during-sunrise-37762801/,B080_PEXELS_37762801.mp4,reused,
B080,2,library,pexels:29513151,pexels,29513151,trail morning rays,0.11202988117933274,0.14202988117933274,3840,2160,62.0,Roman S,https://www.pexels.com/video/serene-snowy-forest-trail-in-winter-29513151/,B080_PEXELS_29513151.mp4,reused,
B085,1,library,pexels:18425293,pexels,18425293,shoreline reflected light,0.11560410592705012,-0.029395894072949902,3840,2160,51.0,Tom Fisk,https://www.pexels.com/video/a-river-with-mountains-in-the-background-and-a-sun-setting-18425293/,B085_PEXELS_18425293.mp4,reused,
B087,1,library,pexels:5860510,pexels,5860510,walking beach back view,0.13178552024563153,0.1601855202456315,2560,1440,13.0,Martina Tomšič,https://www.pexels.com/video/people-walking-at-the-forest-5860510/,B087_PEXELS_5860510.mp4,reused,
B087,2,library,pexels:4508013,pexels,4508013,walking beach back view,0.12091120868921282,0.15091120868921282,3840,2160,17.0,Ton Souza,https://www.pexels.com/video/man-walking-going-to-the-lake-4508013/,B087_PEXELS_4508013.mp4,reused,
B088,1,library,pexels:18209571,pexels,18209571,warm shoreline horizon,0.11484302446246147,0.004843024462461459,4096,2160,28.0,Matthias Groeneveld,https://www.pexels.com/video/the-sun-shines-through-the-trees-in-a-forest-18209571/,B088_PEXELS_18209571.mp4,reused,
B090,1,library,pixabay:357054,pixabay,357054,calm flock dawn,0.12455237111076713,0.15295237111076712,3840,2160,13.0,BlenderTimer,https://pixabay.com/videos/id-357054/,B090_PIXABAY_357054.mp4,reused,
B092,1,library,pexels:27298103,pexels,27298103,soft clouds sunrise,0.1274575627297163,0.1566575627297163,3840,2160,14.0,Agung Pandit Wiguna,https://www.pexels.com/video/a-foggy-landscape-with-rocks-and-trees-27298103/,B092_PEXELS_27298103.mp4,reused,
B026,2,library,pexels:34527573,pexels,34527573,sunlight through curtains morning,0.12371495790779591,0.1537149579077959,3840,2160,26.0,Agnieszka Taggart,https://www.pexels.com/video/serene-pathway-through-jacaranda-trees-at-sunset-34527573/,B026_PEXELS_34527573.mp4,reused,
B032,1,online,pexels:4065499,pexels,4065499,hands releasing stone outdoors,0.1185532657802105,0.14695326578021048,3840,2160,13.0,Pavel Danilyuk,https://www.pexels.com/video/a-person-massaging-his-hands-4065499/,B032_PEXELS_4065499.mp4,downloaded,
B032,2,online,pexels:5973747,pexels,5973747,hands releasing stone outdoors,0.11615096382796766,0.14615096382796766,3840,2160,19.0,Tima Miroshnichenko,https://www.pexels.com/video/a-person-releasing-the-tiny-rocks-she-is-holding-5973747/,B032_PEXELS_5973747.mp4,downloaded,
B037,2,library,pexels:2692693,pexels,2692693,grateful hands dawn,0.12288772729039192,0.15288772729039193,1920,1080,56.0,Akash Pawar,https://www.pexels.com/video/droplets-of-water-on-the-tree-leaves-cause-by-the-rain-2692693/,B037_PEXELS_2692693.mp4,reused,
B039,1,online,pixabay:40797,pixabay,40797,person stretching by window,0.1270210725814104,0.1670210725814104,3840,2160,16.0,yogobunny,https://pixabay.com/videos/id-40797/,B039_PIXABAY_40797.mp4,downloaded,
B039,2,online,pexels:7117861,pexels,7117861,person stretching by window,0.12667139783501624,0.15667139783501624,4096,2160,30.0,KATRIN  BOLOVTSOVA,https://www.pexels.com/video/woman-stretching-7117861/,B039_PEXELS_7117861.mp4,downloaded,
B041,2,online,pexels:4781506,pexels,4781506,friends talking kitchen morning,0.14597327873110771,0.1759732787311077,4096,2160,46.0,cottonbro studio,https://www.pexels.com/video/people-talking-in-kitchen-4781506/,B041_PEXELS_4781506.mp4,downloaded,
B042,1,online,pexels:4290129,pexels,4290129,morning coffee steam home,0.1692982925325632,0.1992982925325632,1920,1080,15.0,Edward Eyer,https://www.pexels.com/video/close-up-shot-of-a-smoking-cup-4290129/,B042_PEXELS_4290129.mp4,downloaded,
B042,2,online,pexels:852222,pexels,852222,morning coffee steam home,0.16891892445087434,0.19891892445087433,1920,1080,44.0,Life Of Pix,https://www.pexels.com/video/morning-coffee-852222/,B042_PEXELS_852222.mp4,downloaded,
B046,2,online,pexels:35395675,pexels,35395675,sunlit fruit table morning,0.19396761059761047,0.21836761059761045,3840,2160,8.0,Cis14_04 09,https://www.pexels.com/video/morning-breakfast-setup-with-sliced-bread-35395675/,B046_PEXELS_35395675.mp4,downloaded,
B053,1,library,pexels:3626773,pexels,3626773,traffic jam morning windshield,0.11412198939174413,0.14412198939174414,1920,1080,21.0,The Marc Knight,https://www.pexels.com/video/dormant-moss-on-plant-stem-due-to-lack-of-water-3626773/,B053_PEXELS_3626773.mp4,reused,
B053,2,library,pexels:27065373,pexels,27065373,traffic jam morning windshield,0.11917228098958732,-0.025827719010412697,3840,2160,30.0,Matthias Groeneveld,https://www.pexels.com/video/a-forest-with-trees-and-sun-shining-through-27065373/,B053_PEXELS_27065373.mp4,reused,
B059,2,online,pixabay:31654,pixabay,31654,hands folded quiet waiting,0.15527134430408476,0.19527134430408477,1920,1080,30.0,loilamtan,https://pixabay.com/videos/id-31654/,B059_PIXABAY_31654.mp4,downloaded,
B064,1,library,pexels:4342611,pexels,4342611,closed gate open path,0.12509272702783347,0.15429272702783345,3840,2160,14.0,Street Donkey,https://www.pexels.com/video/forest-path-in-the-middle-of-the-woodland-4342611/,B064_PEXELS_4342611.mp4,reused,
B064,2,library,pexels:7154938,pexels,7154938,forest path fork morning,0.11920411736269793,0.14920411736269792,2560,1440,20.0,Yan Krukau,https://www.pexels.com/video/paved-pathway-beside-the-forest-lake-7154938/,B064_PEXELS_7154938.mp4,reused,
B073,1,library,pexels:9573577,pexels,9573577,person returning home doorway,0.118653334826231,0.148653334826231,4096,2160,27.0,Tima Miroshnichenko,https://www.pexels.com/video/scientists-talking-in-a-hallway-9573577/,B073_PEXELS_9573577.mp4,reused,
B073,2,online,pexels:6565094,pexels,6565094,person returning home doorway,0.1444211033731699,0.1744211033731699,4096,2160,30.0,cottonbro studio,https://www.pexels.com/video/father-and-son-returning-home-6565094/,B073_PEXELS_6565094.mp4,downloaded,
B074,1,library,pexels:7157038,pexels,7157038,kindness between strangers,0.12640282265841962,0.12140282265841962,3840,2160,60.0,I Am Sorin,https://www.pexels.com/video/forest-in-autumn-7157038/,B074_PEXELS_7157038.mp4,reused,
B076,2,online,pexels:6893983,pexels,6893983,volunteer packing food close up,0.15199889853596688,0.18199889853596687,3840,2160,18.0,Julia M Cameron,https://www.pexels.com/video/volunteers-packing-foods-to-donate-6893983/,B076_PEXELS_6893983.mp4,downloaded,
B078,1,online,pexels:9305777,pexels,9305777,notebook by window sunrise,0.14494628734886647,0.17494628734886647,4096,2160,28.0,Monstera Production,https://www.pexels.com/video/woman-reading-her-notes-on-her-notebook-9305777/,B078_PEXELS_9305777.mp4,downloaded,
B078,2,online,pexels:7585119,pexels,7585119,notebook by window sunrise,0.12974547152221202,0.15974547152221202,1920,1080,29.0,Mikhail Nilov,https://www.pexels.com/video/man-taking-notes-during-an-online-class-7585119/,B078_PEXELS_7585119.mp4,downloaded,
B081,1,online,pexels:9902439,pexels,9902439,hands texting by window,0.13163452573120596,0.16163452573120596,4096,2160,25.0,Ron Lach,https://www.pexels.com/video/close-up-shot-of-a-person-texting-9902439/,B081_PEXELS_9902439.mp4,downloaded,
B081,2,online,pixabay:183448,pixabay,183448,hands texting by window,0.12118239715695381,0.16118239715695382,3840,2160,26.0,Amorn_mimi,https://pixabay.com/videos/id-183448/,B081_PIXABAY_183448.mp4,downloaded,
B082,1,online,pexels:8101852,pexels,8101852,quiet person in parked car,0.16948152124881746,0.19948152124881746,3840,2160,45.0,KoolShooters,https://www.pexels.com/video/man-and-woman-running-at-night-8101852/,B082_PEXELS_8101852.mp4,downloaded,
B082,2,online,pexels:8606050,pexels,8606050,calm pause stairwell,0.15274920058250427,0.18274920058250427,1920,1080,31.0,Alan W,https://www.pexels.com/video/police-officers-going-up-the-stairs-8606050/,B082_PEXELS_8606050.mp4,downloaded,
B083,1,library,pexels:31727169,pexels,31727169,person standing mountain sunrise,0.11012611687680085,0.14012611687680085,2560,1440,16.0,Bastian Riccardi,https://www.pexels.com/video/aerial-view-of-lake-at-sunrise-with-wooden-pier-31727169/,B083_PEXELS_31727169.mp4,reused,
B083,2,online,pixabay:205422,pixabay,205422,person standing mountain sunrise,0.13424965474754572,0.17424965474754572,3840,2160,21.0,adege,https://pixabay.com/videos/id-205422/,B083_PIXABAY_205422.mp4,downloaded,
B084,1,library,pexels:30853174,pexels,30853174,person walking forest path sunrise,0.11421025708317759,0.14421025708317758,3840,2160,47.0,Piotrek Wilk,https://www.pexels.com/video/aerial-view-of-forest-at-sunrise-30853174/,B084_PEXELS_30853174.mp4,reused,
B084,2,library,pexels:29041759,pexels,29041759,back view walking country road,0.11878446117043495,0.14318446117043493,3840,2160,8.0,Bofforss,https://www.pexels.com/video/woman-walking-in-autumnal-forest-park-29041759/,B084_PEXELS_29041759.mp4,reused,
B085,2,online,pexels:8091708,pexels,8091708,tired person opening curtains morning,0.16771828137338163,0.19771828137338163,4096,2160,17.0,Yaroslav Shuraev,https://www.pexels.com/video/woman-looking-at-the-window-8091708/,B085_PEXELS_8091708.mp4,downloaded,
B086,1,library,pexels:6851362,pexels,6851362,person opening front door morning,0.11433797749256094,0.14433797749256094,2560,1440,20.0,Martina Tomšič,https://www.pexels.com/video/a-man-meditating-in-a-forest-6851362/,B086_PEXELS_6851362.mp4,reused,
B088,2,online,pixabay:57647,pixabay,57647,peaceful family home morning,0.13981944300234317,0.17981944300234318,3840,2160,20.0,Matthias_Groeneveld,https://pixabay.com/videos/id-57647/,B088_PIXABAY_57647.mp4,downloaded,
B089,1,online,pixabay:169446,pixabay,169446,hands typing phone message,0.1437002593278885,0.1837002593278885,4096,2160,16.0,magicmore,https://pixabay.com/videos/id-169446/,B089_PIXABAY_169446.mp4,downloaded,
B089,2,online,pixabay:348444,pixabay,348444,hands typing phone message,0.14572291761636735,0.1826543894219668,3840,2160,25.0,JonathanSlatterMusic,https://pixabay.com/videos/id-348444/,B089_PIXABAY_348444.mp4,downloaded,
B090,2,library,pexels:38773227,pexels,38773227,friends watching phone together,0.11893768365681172,0.14653768365681172,3840,2160,12.0,Zulfugar Karimov,https://www.pexels.com/video/quiet-forest-river-at-sunrise-38773227/,B090_PEXELS_38773227.mp4,reused,
B091,1,online,pexels:6979843,pexels,6979843,church cross morning light,0.16538135394454004,0.19378135394454002,4096,2160,13.0,Stephen Pierce,https://www.pexels.com/video/drone-footage-of-a-cross-6979843/,B091_PEXELS_6979843.mp4,downloaded,
B091,2,online,pexels:35832362,pexels,35832362,sunrise cross landscape,0.15585137577354907,0.18185137577354907,3840,2160,10.0,Eduardo  Vite,https://www.pexels.com/video/majestic-aerial-view-of-mountain-cross-at-sunrise-35832362/,B091_PEXELS_35832362.mp4,downloaded,
B092,2,library,pexels:28638604,pexels,28638604,trail horizon morning,0.11156088501214981,0.036560885012149796,3840,2160,29.0,K,https://www.pexels.com/video/hiker-walking-through-peaceful-forest-trail-28638604/,B092_PEXELS_28638604.mp4,reused,
