beat_id,rank,origin,asset_id,provider,video_id,query,semantic_score,final_score,width,height,duration,contributor,page_url,filename,status,error
B066,1,library,pexels:8396833,pexels,8396833,mist opening valley,0.12201744964718819,0.14881744964718818,4096,2160,11.0,Mikhail Nilov,https://www.pexels.com/video/birds-eye-view-of-a-dense-forest-on-a-cloudy-day-8396833/,B066_PEXELS_8396833.mp4,reused,
B066,2,library,pexels:5563046,pexels,5563046,mist opening valley,0.11225313521921634,0.14225313521921634,3840,2160,16.0,Yaroslav Shuraev,https://www.pexels.com/video/drone-footage-of-the-forest-during-autumn-5563046/,B066_PEXELS_5563046.mp4,reused,
B067,1,library,pexels:9573575,pexels,9573575,mountain morning road,0.11449925355613233,0.14449925355613233,4096,2160,29.0,Tima Miroshnichenko,https://www.pexels.com/video/people-nodding-upon-seeing-each-other-on-a-corridor-9573575/,B067_PEXELS_9573575.mp4,reused,
B067,2,library,pexels:4334531,pexels,4334531,valley path aerial,0.13096660874783994,0.09096660874783993,3840,2160,17.0,K,https://www.pexels.com/video/drone-shot-of-a-forest-field-4334531/,B067_PEXELS_4334531.mp4,reused,
B068,1,library,pexels:27645984,pexels,27645984,mist valley path,0.14380923327803613,0.17380923327803613,1920,1080,20.0,AP Vibes,https://www.pexels.com/video/a-puddle-in-the-woods-with-trees-and-a-path-27645984/,B068_PEXELS_27645984.mp4,reused,
B068,2,library,pexels:31984979,pexels,31984979,mist valley path,0.1367639418169856,0.16356394181698558,3840,2160,11.0,Israyosoy S.,https://www.pexels.com/video/serene-sunlight-in-forest-canopy-31984979/,B068_PEXELS_31984979.mp4,reused,
B069,1,library,pexels:32909321,pexels,32909321,foothill path morning,0.13176610857248305,0.16176610857248305,3840,2160,29.0,Jay's Photography,https://www.pexels.com/video/4k-aerial-view-of-irish-forest-path-32909321/,B069_PEXELS_32909321.mp4,reused,
B069,2,library,pexels:18209571,pexels,18209571,sunlight reaching trail,0.16117594927549364,0.051175949275493626,4096,2160,28.0,Matthias Groeneveld,https://www.pexels.com/video/the-sun-shines-through-the-trees-in-a-forest-18209571/,B069_PEXELS_18209571.mp4,reused,
B070,1,library,pexels:5847998,pexels,5847998,steady tree morning,0.15601224318146706,0.18601224318146706,4096,2160,17.0,KATRIN  BOLOVTSOVA,https://www.pexels.com/video/sun-shining-through-the-forest-5847998/,B070_PEXELS_5847998.mp4,reused,
B070,2,library,pexels:19939748,pexels,19939748,valley tree wide,0.12070390474796294,0.15070390474796294,1920,1080,56.0,Aerial Wanderlust,https://www.pexels.com/video/sunrise-shot-19939748/,B070_PEXELS_19939748.mp4,reused,
B071,1,library,pexels:4342611,pexels,4342611,gentle stream under tree,0.12811334085464476,0.15731334085464474,3840,2160,14.0,Street Donkey,https://www.pexels.com/video/forest-path-in-the-middle-of-the-woodland-4342611/,B071_PEXELS_4342611.mp4,reused,
B071,2,library,pexels:9831271,pexels,9831271,water roots sunlight,0.11657083675265313,0.14417083675265313,1920,1080,12.0,Анатолий,https://www.pexels.com/video/large-number-of-autumn-colored-leaves-on-water-9831271/,B071_PEXELS_9831271.mp4,reused,
B072,1,library,pexels:10274063,pexels,10274063,back view valley path,0.12878011256456376,0.15878011256456376,3840,2160,41.0,mark soetebier,https://www.pexels.com/video/a-time-lapse-video-of-a-moving-car-on-the-road-10274063/,B072_PEXELS_10274063.mp4,reused,
B072,2,library,pexels:3933865,pexels,3933865,back view valley path,0.12241803896427154,0.15241803896427156,1920,1080,63.0,Julien Aldeguer,https://www.pexels.com/video/slow-motion-provence-chaussures-marcher-3933865/,B072_PEXELS_3933865.mp4,reused,
B073,1,library,pexels:6922874,pexels,6922874,birds meadow family,0.12910824246704578,0.15910824246704577,3840,2160,21.0,Taryn Elliott,https://www.pexels.com/video/a-moving-shot-of-the-sun-behind-the-tree-branch-6922874/,B073_PEXELS_6922874.mp4,reused,
B073,2,library,pexels:3507469,pexels,3507469,nesting birds morning,0.1254849262163043,0.1554849262163043,3840,2160,20.0,NSU MON,https://www.pexels.com/video/a-chirping-bird-perch-on-the-tip-of-a-steel-bar-3507469/,B073_PEXELS_3507469.mp4,reused,
B074,1,library,pexels:4932093,pexels,4932093,sunlit meadow wide,0.1129650009572506,0.14216500095725057,1920,1080,14.0,Declan Conor,https://www.pexels.com/video/an-aerial-footage-of-railways-4932093/,B074_PEXELS_4932093.mp4,reused,
B074,2,library,pexels:7107648,pexels,7107648,sunlit meadow wide,0.1215484631806612,0.0815484631806612,3840,2160,60.0,I Am Sorin,https://www.pexels.com/video/a-leafless-woodland-7107648/,B074_PEXELS_7107648.mp4,reused,
B075,1,library,pexels:28638604,pexels,28638604,foothill trail beginning,0.15501497700810432,0.08001497700810431,3840,2160,29.0,K,https://www.pexels.com/video/hiker-walking-through-peaceful-forest-trail-28638604/,B075_PEXELS_28638604.mp4,reused,
B075,2,library,pexels:18851815,pexels,18851815,foothill trail beginning,0.11120373770594597,0.036203737705945954,3840,2160,50.0,Tom Fisk,https://www.pexels.com/video/aerial-view-of-the-river-and-the-sunrise-18851815/,B075_PEXELS_18851815.mp4,reused,
B076,1,library,pexels:7154938,pexels,7154938,golden foothills wide,0.14446375445028145,0.17446375445028145,2560,1440,20.0,Yan Krukau,https://www.pexels.com/video/paved-pathway-beside-the-forest-lake-7154938/,B076_PEXELS_7154938.mp4,reused,
B076,2,library,pexels:34566264,pexels,34566264,golden foothills wide,0.12990498705208303,0.15670498705208302,3840,2160,11.0,Zsolt Oltványi,https://www.pexels.com/video/scenic-autumn-railway-tracks-in-forest-34566264/,B076_PEXELS_34566264.mp4,reused,
B077,1,library,pexels:34338837,pexels,34338837,wind tree foothills,0.11604469952483973,0.1452446995248397,2560,1440,14.0,Daniel J. Schwarz,https://www.pexels.com/video/misty-aerial-view-of-autumn-forest-foliage-34338837/,B077_PEXELS_34338837.mp4,reused,
B077,2,library,pexels:27065373,pexels,27065373,steady tree hill morning,0.11724770903587342,-0.027752290964126597,3840,2160,30.0,Matthias Groeneveld,https://www.pexels.com/video/a-forest-with-trees-and-sun-shining-through-27065373/,B077_PEXELS_27065373.mp4,reused,
B078,1,library,pexels:31814126,pexels,31814126,river sunlight aerial,0.13423526339232922,0.16423526339232922,3840,2160,87.0,Tom Schönmann,https://www.pexels.com/video/stunning-aerial-view-of-serene-river-at-sunset-31814126/,B078_PEXELS_31814126.mp4,reused,
B079,1,library,pexels:30853174,pexels,30853174,foothill sky golden,0.11590304017066957,0.14590304017066957,3840,2160,47.0,Piotrek Wilk,https://www.pexels.com/video/aerial-view-of-forest-at-sunrise-30853174/,B079_PEXELS_30853174.mp4,reused,
B079,2,library,pexels:33458366,pexels,33458366,foothill sky golden,0.11230754829943182,0.14230754829943182,3840,2160,40.0,Ahto Palmre,https://www.pexels.com/video/aerial-view-of-serene-forest-at-sunrise-33458366/,B079_PEXELS_33458366.mp4,reused,
B081,1,library,pexels:29041759,pexels,29041759,back view valley morning,0.1305605389177799,0.1549605389177799,3840,2160,8.0,Bofforss,https://www.pexels.com/video/woman-walking-in-autumnal-forest-park-29041759/,B081_PEXELS_29041759.mp4,reused,
B081,2,library,pexels:27065367,pexels,27065367,small figure toward light,0.14407867282629014,-0.03592132717370988,3840,2160,22.0,Matthias Groeneveld,https://www.pexels.com/video/the-sun-shines-through-the-trees-in-the-woods-27065367/,B081_PEXELS_27065367.mp4,reused,
B083,1,library,pexels:4572677,pexels,4572677,walking trail wide,0.13918318678438663,0.16918318678438662,1920,1080,26.0,Street Donkey,https://www.pexels.com/video/a-trail-in-the-forest-4572677/,B083_PEXELS_4572677.mp4,reused,
B083,2,library,pexels:37762801,pexels,37762801,foothill path sunlight,0.12879639089107514,0.15639639089107513,1920,1080,12.0,Kurtis Dunn-monk,https://www.pexels.com/video/morning-forest-walk-during-sunrise-37762801/,B083_PEXELS_37762801.mp4,reused,
B085,1,library,pexels:6093382,pexels,6093382,golden trail forward,0.14727362483739853,0.03727362483739852,3840,2160,23.0,K,https://www.pexels.com/video/a-video-footage-of-forest-trees-6093382/,B085_PEXELS_6093382.mp4,reused,
B085,2,library,pexels:31808050,pexels,31808050,golden trail forward,0.1451488523185253,-0.07145114768147473,3840,2160,13.0,Matthias Groeneveld,https://www.pexels.com/video/tranquil-forest-path-in-morning-light-31808050/,B085_PEXELS_31808050.mp4,reused,
B086,1,online,pixabay:21175,pixabay,21175,ocean sunrise horizon,0.145251909121871,0.183651909121871,3840,2160,13.0,ChristianBodhi,https://pixabay.com/videos/id-21175/,B086_PIXABAY_21175.mp4,downloaded,
B086,2,online,pixabay:206272,pixabay,206272,ocean sunrise horizon,0.13386090710759163,0.17386090710759164,3840,2160,35.0,TonyDias7,https://pixabay.com/videos/id-206272/,B086_PIXABAY_206272.mp4,downloaded,
B087,1,library,pexels:29027913,pexels,29027913,river mouth golden,0.11796530763804913,0.14556530763804912,3840,2160,12.0,Dudubangbang Travel,https://www.pexels.com/video/tranquil-aerial-view-of-a-vibrant-sunset-over-river-29027913/,B087_PEXELS_29027913.mp4,reused,
B093,1,library,pexels:18209568,pexels,18209568,two distant walkers beach,0.11148147448897364,-0.1385185255110264,4096,2160,26.0,Matthias Groeneveld,https://www.pexels.com/video/a-person-walking-through-a-forest-with-the-sun-shining-18209568/,B093_PEXELS_18209568.mp4,reused,
